,0
1109,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:21_j:6_x:1625.00_y:4625.00_zone:1
1110,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:21_j:7_x:1875.00_y:4625.00_zone:1
1111,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:21_j:8_x:2125.00_y:4625.00_zone:1
1112,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:21_j:9_x:2375.00_y:4625.00_zone:1
1113,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:21_j:10_x:2625.00_y:4625.00_zone:1
1114,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:21_j:11_x:2875.00_y:4625.00_zone:1
1115,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:21_j:12_x:3125.00_y:4625.00_zone:1
1116,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:21_j:13_x:3375.00_y:4625.00_zone:1
1117,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:21_j:14_x:3625.00_y:4625.00_zone:1
1118,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:21_j:15_x:3875.00_y:4625.00_zone:1
1119,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:21_j:16_x:4125.00_y:4625.00_zone:1
1120,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:21_j:17_x:4375.00_y:4625.00_zone:1
1121,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:21_j:18_x:4625.00_y:4625.00_zone:1
1122,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:21_j:19_x:4875.00_y:4625.00_zone:1
1123,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:22_j:0_x:125.00_y:4375.00_zone:1
1124,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:22_j:1_x:375.00_y:4375.00_zone:1
1125,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:22_j:2_x:625.00_y:4375.00_zone:1
1126,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:22_j:3_x:875.00_y:4375.00_zone:1
1127,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:22_j:4_x:1125.00_y:4375.00_zone:1
1128,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:22_j:6_x:1625.00_y:4375.00_zone:1
1129,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:22_j:7_x:1875.00_y:4375.00_zone:1
1130,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:22_j:8_x:2125.00_y:4375.00_zone:1
1131,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:22_j:9_x:2375.00_y:4375.00_zone:1
1132,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:22_j:10_x:2625.00_y:4375.00_zone:1
1133,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:22_j:11_x:2875.00_y:4375.00_zone:1
1134,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:22_j:12_x:3125.00_y:4375.00_zone:1
1135,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:22_j:13_x:3375.00_y:4375.00_zone:1
1136,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:22_j:14_x:3625.00_y:4375.00_zone:1
1137,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:22_j:15_x:3875.00_y:4375.00_zone:1
1138,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:22_j:16_x:4125.00_y:4375.00_zone:1
1139,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:22_j:17_x:4375.00_y:4375.00_zone:1
1140,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:22_j:18_x:4625.00_y:4375.00_zone:1
1141,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:22_j:19_x:4875.00_y:4375.00_zone:1
1142,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:23_j:0_x:125.00_y:4125.00_zone:1
1143,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:23_j:1_x:375.00_y:4125.00_zone:1
1144,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:23_j:2_x:625.00_y:4125.00_zone:1
1145,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:23_j:3_x:875.00_y:4125.00_zone:1
1146,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:23_j:4_x:1125.00_y:4125.00_zone:1
1147,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:23_j:5_x:1375.00_y:4125.00_zone:1
1148,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:23_j:6_x:1625.00_y:4125.00_zone:1
1149,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:23_j:7_x:1875.00_y:4125.00_zone:1
1150,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:23_j:8_x:2125.00_y:4125.00_zone:1
1151,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:23_j:9_x:2375.00_y:4125.00_zone:1
1152,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:23_j:10_x:2625.00_y:4125.00_zone:1
1153,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:23_j:11_x:2875.00_y:4125.00_zone:1
1154,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:23_j:12_x:3125.00_y:4125.00_zone:1
1155,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:23_j:13_x:3375.00_y:4125.00_zone:1
1156,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:23_j:14_x:3625.00_y:4125.00_zone:1
1157,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:23_j:15_x:3875.00_y:4125.00_zone:1
1158,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:23_j:16_x:4125.00_y:4125.00_zone:1
1159,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:23_j:17_x:4375.00_y:4125.00_zone:1
1160,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:23_j:18_x:4625.00_y:4125.00_zone:1
1161,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:23_j:19_x:4875.00_y:4125.00_zone:1
1162,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:24_j:0_x:125.00_y:3875.00_zone:1
1163,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:24_j:1_x:375.00_y:3875.00_zone:1
1164,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:24_j:2_x:625.00_y:3875.00_zone:1
1165,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:24_j:3_x:875.00_y:3875.00_zone:1
1166,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:24_j:4_x:1125.00_y:3875.00_zone:1
1167,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:24_j:5_x:1375.00_y:3875.00_zone:1
1168,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:24_j:6_x:1625.00_y:3875.00_zone:1
1169,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:24_j:7_x:1875.00_y:3875.00_zone:1
1170,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:24_j:8_x:2125.00_y:3875.00_zone:1
1171,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:24_j:9_x:2375.00_y:3875.00_zone:1
1172,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:24_j:10_x:2625.00_y:3875.00_zone:1
1173,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:24_j:11_x:2875.00_y:3875.00_zone:1
1174,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:24_j:12_x:3125.00_y:3875.00_zone:1
1175,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:24_j:13_x:3375.00_y:3875.00_zone:1
1176,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:24_j:14_x:3625.00_y:3875.00_zone:1
1177,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:24_j:15_x:3875.00_y:3875.00_zone:1
1178,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:24_j:16_x:4125.00_y:3875.00_zone:1
1179,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:24_j:17_x:4375.00_y:3875.00_zone:1
1180,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:24_j:18_x:4625.00_y:3875.00_zone:1
1181,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:24_j:19_x:4875.00_y:3875.00_zone:1
1182,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:25_j:0_x:125.00_y:3625.00_zone:1
1183,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:25_j:1_x:375.00_y:3625.00_zone:1
1184,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:25_j:2_x:625.00_y:3625.00_zone:1
1185,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:25_j:3_x:875.00_y:3625.00_zone:1
1186,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:25_j:4_x:1125.00_y:3625.00_zone:1
1187,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:25_j:5_x:1375.00_y:3625.00_zone:1
1188,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:25_j:6_x:1625.00_y:3625.00_zone:1
1189,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:25_j:7_x:1875.00_y:3625.00_zone:1
1190,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:25_j:8_x:2125.00_y:3625.00_zone:1
1191,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:25_j:9_x:2375.00_y:3625.00_zone:1
1192,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:25_j:10_x:2625.00_y:3625.00_zone:1
1193,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:25_j:11_x:2875.00_y:3625.00_zone:1
1194,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:25_j:12_x:3125.00_y:3625.00_zone:1
1195,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:25_j:13_x:3375.00_y:3625.00_zone:1
1196,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:25_j:14_x:3625.00_y:3625.00_zone:1
1197,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:25_j:15_x:3875.00_y:3625.00_zone:1
1198,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:25_j:16_x:4125.00_y:3625.00_zone:1
1199,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:25_j:17_x:4375.00_y:3625.00_zone:1
1200,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:25_j:18_x:4625.00_y:3625.00_zone:1
1201,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:25_j:19_x:4875.00_y:3625.00_zone:1
1202,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:26_j:0_x:125.00_y:3375.00_zone:1
1203,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:26_j:1_x:375.00_y:3375.00_zone:1
1204,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:26_j:2_x:625.00_y:3375.00_zone:1
1205,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:26_j:3_x:875.00_y:3375.00_zone:1
1206,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:26_j:4_x:1125.00_y:3375.00_zone:1
1207,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:26_j:5_x:1375.00_y:3375.00_zone:1
1208,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:26_j:6_x:1625.00_y:3375.00_zone:1
1209,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:26_j:7_x:1875.00_y:3375.00_zone:1
1210,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:26_j:8_x:2125.00_y:3375.00_zone:1
1211,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:26_j:9_x:2375.00_y:3375.00_zone:1
1212,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:26_j:10_x:2625.00_y:3375.00_zone:1
1213,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:26_j:11_x:2875.00_y:3375.00_zone:1
1214,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:26_j:12_x:3125.00_y:3375.00_zone:1
1215,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:26_j:13_x:3375.00_y:3375.00_zone:1
1216,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:26_j:14_x:3625.00_y:3375.00_zone:1
1217,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:26_j:15_x:3875.00_y:3375.00_zone:1
1218,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:26_j:16_x:4125.00_y:3375.00_zone:1
1219,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:26_j:17_x:4375.00_y:3375.00_zone:1
1220,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:26_j:18_x:4625.00_y:3375.00_zone:1
1221,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:26_j:19_x:4875.00_y:3375.00_zone:1
1222,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:27_j:0_x:125.00_y:3125.00_zone:1
1223,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:27_j:1_x:375.00_y:3125.00_zone:1
1224,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:27_j:2_x:625.00_y:3125.00_zone:1
1225,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:27_j:3_x:875.00_y:3125.00_zone:1
1226,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:27_j:4_x:1125.00_y:3125.00_zone:1
1227,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:27_j:5_x:1375.00_y:3125.00_zone:1
1228,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:27_j:6_x:1625.00_y:3125.00_zone:1
1229,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:27_j:7_x:1875.00_y:3125.00_zone:1
1230,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:27_j:8_x:2125.00_y:3125.00_zone:1
1231,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:27_j:9_x:2375.00_y:3125.00_zone:1
1232,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:27_j:10_x:2625.00_y:3125.00_zone:1
1233,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:27_j:11_x:2875.00_y:3125.00_zone:1
1234,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:27_j:12_x:3125.00_y:3125.00_zone:1
1235,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:27_j:13_x:3375.00_y:3125.00_zone:1
1236,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:27_j:14_x:3625.00_y:3125.00_zone:1
1237,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:27_j:15_x:3875.00_y:3125.00_zone:1
1238,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:27_j:16_x:4125.00_y:3125.00_zone:1
1239,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:27_j:17_x:4375.00_y:3125.00_zone:1
1240,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:27_j:18_x:4625.00_y:3125.00_zone:1
1241,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:27_j:19_x:4875.00_y:3125.00_zone:1
1242,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:28_j:0_x:125.00_y:2875.00_zone:1
1243,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:28_j:1_x:375.00_y:2875.00_zone:1
1244,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:28_j:2_x:625.00_y:2875.00_zone:1
1245,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:28_j:3_x:875.00_y:2875.00_zone:1
1246,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:28_j:4_x:1125.00_y:2875.00_zone:1
1247,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:28_j:5_x:1375.00_y:2875.00_zone:1
1248,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:28_j:6_x:1625.00_y:2875.00_zone:1
1249,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:28_j:7_x:1875.00_y:2875.00_zone:1
1250,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:28_j:8_x:2125.00_y:2875.00_zone:1
1251,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:28_j:9_x:2375.00_y:2875.00_zone:1
1252,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:28_j:10_x:2625.00_y:2875.00_zone:1
1253,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:28_j:11_x:2875.00_y:2875.00_zone:1
1254,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:28_j:12_x:3125.00_y:2875.00_zone:1
1255,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:28_j:13_x:3375.00_y:2875.00_zone:1
1256,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:28_j:14_x:3625.00_y:2875.00_zone:1
1257,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:28_j:15_x:3875.00_y:2875.00_zone:1
1258,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:28_j:16_x:4125.00_y:2875.00_zone:1
1259,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:28_j:17_x:4375.00_y:2875.00_zone:1
1260,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:28_j:18_x:4625.00_y:2875.00_zone:1
1261,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:28_j:19_x:4875.00_y:2875.00_zone:1
1262,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:29_j:0_x:125.00_y:2625.00_zone:1
1263,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:29_j:1_x:375.00_y:2625.00_zone:1
1264,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:29_j:2_x:625.00_y:2625.00_zone:1
1265,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:29_j:3_x:875.00_y:2625.00_zone:1
1266,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:29_j:4_x:1125.00_y:2625.00_zone:1
1267,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:29_j:5_x:1375.00_y:2625.00_zone:1
1268,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:29_j:6_x:1625.00_y:2625.00_zone:1
1269,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:29_j:7_x:1875.00_y:2625.00_zone:1
1270,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:29_j:8_x:2125.00_y:2625.00_zone:1
1271,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:29_j:9_x:2375.00_y:2625.00_zone:1
1272,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:29_j:10_x:2625.00_y:2625.00_zone:1
1273,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:29_j:11_x:2875.00_y:2625.00_zone:1
1274,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:29_j:12_x:3125.00_y:2625.00_zone:1
1275,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:29_j:13_x:3375.00_y:2625.00_zone:1
1276,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:29_j:14_x:3625.00_y:2625.00_zone:1
1277,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:29_j:15_x:3875.00_y:2625.00_zone:1
1278,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:29_j:16_x:4125.00_y:2625.00_zone:1
1279,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:29_j:17_x:4375.00_y:2625.00_zone:1
1280,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:29_j:18_x:4625.00_y:2625.00_zone:1
1281,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:29_j:19_x:4875.00_y:2625.00_zone:1
1282,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:30_j:0_x:125.00_y:2375.00_zone:1
1283,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:30_j:1_x:375.00_y:2375.00_zone:1
1284,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:30_j:2_x:625.00_y:2375.00_zone:1
1285,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:30_j:3_x:875.00_y:2375.00_zone:1
1286,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:30_j:4_x:1125.00_y:2375.00_zone:1
1287,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:30_j:5_x:1375.00_y:2375.00_zone:1
1288,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:30_j:6_x:1625.00_y:2375.00_zone:1
1289,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:30_j:7_x:1875.00_y:2375.00_zone:1
1290,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:30_j:8_x:2125.00_y:2375.00_zone:1
1291,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:30_j:9_x:2375.00_y:2375.00_zone:1
1292,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:30_j:10_x:2625.00_y:2375.00_zone:1
1293,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:30_j:11_x:2875.00_y:2375.00_zone:1
1294,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:30_j:12_x:3125.00_y:2375.00_zone:1
1295,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:30_j:13_x:3375.00_y:2375.00_zone:1
1296,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:30_j:14_x:3625.00_y:2375.00_zone:1
1297,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:30_j:15_x:3875.00_y:2375.00_zone:1
1298,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:30_j:16_x:4125.00_y:2375.00_zone:1
1299,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:30_j:17_x:4375.00_y:2375.00_zone:1
1300,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:30_j:18_x:4625.00_y:2375.00_zone:1
1301,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:30_j:19_x:4875.00_y:2375.00_zone:1
1302,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:31_j:0_x:125.00_y:2125.00_zone:1
1303,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:31_j:1_x:375.00_y:2125.00_zone:1
1304,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:31_j:2_x:625.00_y:2125.00_zone:1
1305,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:31_j:3_x:875.00_y:2125.00_zone:1
1306,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:31_j:4_x:1125.00_y:2125.00_zone:1
1307,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:31_j:5_x:1375.00_y:2125.00_zone:1
1308,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:31_j:6_x:1625.00_y:2125.00_zone:1
1309,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:31_j:7_x:1875.00_y:2125.00_zone:1
1310,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:31_j:8_x:2125.00_y:2125.00_zone:1
1311,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:31_j:9_x:2375.00_y:2125.00_zone:1
1312,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:31_j:10_x:2625.00_y:2125.00_zone:1
1313,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:31_j:11_x:2875.00_y:2125.00_zone:1
1314,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:31_j:12_x:3125.00_y:2125.00_zone:1
1315,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:31_j:13_x:3375.00_y:2125.00_zone:1
1316,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:31_j:14_x:3625.00_y:2125.00_zone:1
1317,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:31_j:15_x:3875.00_y:2125.00_zone:1
1318,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:31_j:16_x:4125.00_y:2125.00_zone:1
1319,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:31_j:17_x:4375.00_y:2125.00_zone:1
1320,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:31_j:18_x:4625.00_y:2125.00_zone:1
1321,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:31_j:19_x:4875.00_y:2125.00_zone:1
1322,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:32_j:1_x:375.00_y:1875.00_zone:1
1323,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:32_j:2_x:625.00_y:1875.00_zone:1
1324,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:32_j:3_x:875.00_y:1875.00_zone:1
1325,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:32_j:4_x:1125.00_y:1875.00_zone:1
1326,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:32_j:5_x:1375.00_y:1875.00_zone:1
1327,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:32_j:6_x:1625.00_y:1875.00_zone:1
1328,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:32_j:7_x:1875.00_y:1875.00_zone:1
1329,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:32_j:8_x:2125.00_y:1875.00_zone:1
1330,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:32_j:9_x:2375.00_y:1875.00_zone:1
1331,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:32_j:10_x:2625.00_y:1875.00_zone:1
1332,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:32_j:11_x:2875.00_y:1875.00_zone:1
1333,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:32_j:12_x:3125.00_y:1875.00_zone:1
1334,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:32_j:13_x:3375.00_y:1875.00_zone:1
1335,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:32_j:14_x:3625.00_y:1875.00_zone:1
1336,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:32_j:15_x:3875.00_y:1875.00_zone:1
1337,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:32_j:16_x:4125.00_y:1875.00_zone:1
1338,pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:32_j:17_x:4375.00_y:1875.00_zone:1
