,DESCR,RCH_mmy,geometry
425,1411 - Parchi e giardini,219,"POLYGON ((1517248.4108999996 5032221.6711, 1517220.4097999996 5032206.1709, 1517215.9078000002 5032216.1754, 1517212.5346999997 5032223.671, 1517210.8108 5032223.2261, 1517201.1277 5032220.727299999, 1517200.9093000004 5032220.671, 1517193.4641000004 5032227.0044, 1517185.8471 5032233.483899999, 1517195.1972000003 5032241.5689, 1517208.1979 5032262.0517, 1517214.0351 5032258.6712, 1517214.4455000004 5032258.6534, 1517224.4365999997 5032258.2238, 1517234.4277 5032257.794199999, 1517244.4188 5032257.364399999, 1517248.9112 5032257.1713, 1517248.8337000003 5032251.668199999, 1517248.6928000003 5032241.669199999, 1517248.4108999996 5032221.6711))"
426,1411 - Parchi e giardini,219,"POLYGON ((1517440.7495 5032324.7425999995, 1517441.3344 5032337.749299999, 1517441.7835999997 5032347.7393, 1517442.2328000003 5032357.7293, 1517442.6820999999 5032367.7193, 1517443.1074 5032377.1797, 1517442.5802999996 5032377.235200001, 1517432.6349999998 5032378.282, 1517422.9984999998 5032379.296399999, 1517422.9926000005 5032379.606899999, 1517422.8041000003 5032389.6052, 1517422.6155000003 5032399.6033, 1517422.4270000001 5032409.601600001, 1517422.2384000001 5032419.5999, 1517422.0498000002 5032429.598200001, 1517421.9407000002 5032435.3883, 1517426.1448999997 5032435.5855, 1517436.1343 5032436.0537, 1517446.1237000003 5032436.522, 1517456.113 5032436.9902, 1517466.1024000002 5032437.4585, 1517476.0917999996 5032437.9267, 1517486.0812 5032438.395, 1517489.6763000004 5032438.5635, 1517489.6764000002 5032444.964500001, 1517489.6765 5032454.9646000005, 1517489.6766999997 5032464.9646000005, 1517489.6766999997 5032474.9647, 1517489.6767999995 5032484.9648, 1517489.6769000003 5032494.9648, 1517489.6770000001 5032504.9649, 1517489.6771 5032511.5890999995, 1517486.3014000002 5032511.629799999, 1517476.3017999995 5032511.7501, 1517466.3021999998 5032511.8707, 1517456.3026 5032511.9911, 1517446.3030000003 5032512.1116, 1517436.3033999996 5032512.232000001, 1517426.3038999997 5032512.352499999, 1517416.3042000001 5032512.4728999995, 1517406.3047000002 5032512.5934, 1517401.8323999997 5032512.6472, 1517401.8232000005 5032518.174900001, 1517401.8065999998 5032528.174900001, 1517401.79 5032538.175000001, 1517401.7567999996 5032558.174900001, 1517529.1733999997 5032567.1734, 1517525.2966999998 5032404.172499999, 1517513.6711 5032389.6724, 1517505.0456999997 5032372.1723, 1517500.6704000002 5032354.6722, 1517440.7495 5032324.7425999995))"
427,1412 - Aree verdi incolte,219,"POLYGON ((1518798.9639999997 5032507.6065, 1518798.7931000004 5032498.3203, 1518798.6091 5032488.321799999, 1518798.4249 5032478.3235, 1518798.2410000004 5032468.325099999, 1518798.0569000002 5032458.3267, 1518797.8729999997 5032448.328299999, 1518797.6889000004 5032438.33, 1518797.5049 5032428.331700001, 1518797.3208999997 5032418.3333, 1518797.1368000004 5032408.334899999, 1518797.0878999997 5032405.675000001, 1518796.8377 5032398.339500001, 1518796.4968999997 5032388.3453, 1518796.1561000003 5032378.351, 1518795.5275999997 5032368.139900001, 1518795.2056999998 5032362.9099, 1518795.37 5032362.8916, 1518793.8074000003 5032354.533600001, 1518792.7122 5032348.6746, 1518782.7706000004 5032349.7568, 1518774.9419 5032350.608999999, 1518772.8333 5032350.8759, 1518762.9121000003 5032352.1314, 1518757.2078999998 5032352.8533, 1518753.0025000004 5032353.4706, 1518743.1083000004 5032354.9233, 1518734.5853000004 5032356.1746, 1518741.5631 5032363.7246, 1518744.1375000002 5032366.510299999, 1518747.2137000002 5032369.8388, 1518749.7142000003 5032375.033600001, 1518754.8362999996 5032385.674699999, 1518754.8365000002 5032395.674799999, 1518754.8365000002 5032405.674900001, 1518754.8366 5032415.675000001, 1518754.8366999999 5032425.675000001, 1518754.8367999997 5032435.675100001, 1518754.8370000003 5032445.6752, 1518754.8370000003 5032455.6753, 1518754.8372 5032465.6752, 1518754.7533999998 5032475.674900001, 1518754.6697000004 5032485.674699999, 1518754.5861 5032495.6744, 1518754.5022999998 5032505.6741, 1518754.4187000003 5032515.673800001, 1518754.3349000001 5032525.673599999, 1518754.2511999998 5032535.6733, 1518754.1676000003 5032545.673, 1518754.0880000005 5032555.175799999, 1518759.8382 5032555.175899999, 1518769.8384999996 5032555.175899999, 1518779.8388999999 5032555.175899999, 1518789.8392000003 5032555.175899999, 1518799.8394999998 5032555.175899999, 1518799.7131000003 5032548.312100001, 1518799.5291 5032538.3137, 1518799.3452000003 5032528.315300001, 1518799.1611000001 5032518.3171, 1518798.9770999998 5032508.318700001, 1518798.9639999997 5032507.6065))"
428,1412 - Aree verdi incolte,219,"POLYGON ((1520169.4406000003 5032260.607000001, 1520161.5028999997 5032242.0858, 1520156.7405000003 5032298.707699999, 1520150.3907000003 5032377.555299999, 1520145.6283 5032444.231699999, 1520135.0451999996 5032526.783399999, 1520115.4658000004 5032577.5846, 1520127.1076999996 5032580.2305, 1520146.1580999997 5032573.3511, 1520183.7296000002 5032560.650699999, 1520226.0637999997 5032549.537699999, 1520199.6043999996 5032416.1851, 1520169.4406000003 5032260.607000001))"
429,1421 - Impianti sportivi,156,"POLYGON ((1518011.3311 5031521.713199999, 1518011.3036000002 5031521.668500001, 1518073.9302000003 5031484.168299999, 1518072.5646000002 5031478.592599999, 1518067.9297000002 5031459.668199999, 1518061.6804 5031451.861199999, 1518055.4310999997 5031444.054, 1518049.1818000004 5031436.2469, 1518042.9324000003 5031428.4399, 1518036.6831 5031420.6328, 1518030.4338999996 5031412.8258, 1518024.1843999997 5031405.0187, 1518022.3027 5031402.6678, 1518019.1516000004 5031397.722200001, 1518013.7783000004 5031389.2882, 1518008.4047999997 5031380.8543, 1518003.0314999996 5031372.420499999, 1518002.5517999995 5031371.6676, 1517995.2001999998 5031377.043299999, 1517987.1278 5031382.9461, 1517979.0554999998 5031388.8488, 1517970.9834000003 5031394.751499999, 1517962.9111000001 5031400.654200001, 1517954.8387000002 5031406.557, 1517946.7665999997 5031412.4597, 1517938.6942999996 5031418.362400001, 1517927.7176 5031426.8027, 1517924.2224000003 5031429.4904, 1517923.9433000004 5031429.148700001, 1517923.8850999996 5031429.077400001, 1517915.2861000001 5031451.2534, 1517860.3830000004 5031452.576199999, 1517861.8306 5031490.522500001, 1517866.8235999998 5031490.410499999, 1517876.8214999996 5031490.1864, 1517886.8192999996 5031489.961999999, 1517896.8170999996 5031489.7379, 1517906.8150000004 5031489.513699999, 1517916.8128000004 5031489.2894, 1517926.8104999997 5031489.065199999, 1517936.8082999997 5031488.8409, 1517946.8060999997 5031488.616699999, 1517956.8038999997 5031488.3924, 1517963.4601999996 5031486.9616, 1517965.54 5031486.5145, 1517970.0017999997 5031485.555400001, 1517976.3227000004 5031493.296499999, 1517985.2381999996 5031504.2151, 1517990.3748000003 5031510.5066, 1517997.8805999998 5031518.4932, 1517998.6875999998 5031519.3519, 1518006.6100000003 5031522.4515, 1518011.3311 5031521.713199999))"
430,2115 - orti familiari,219,"POLYGON ((1520672.4529 5031314.0386, 1520646.4822000004 5031302.5743, 1520644.8705000002 5031305.318399999, 1520639.8060999997 5031313.941199999, 1520634.7417000001 5031322.564099999, 1520634.386 5031323.1697, 1520628.6346000005 5031330.475299999, 1520622.4489000002 5031338.332699999, 1520616.2632 5031346.190199999, 1520610.0776000004 5031354.047700001, 1520603.8918000003 5031361.905099999, 1520597.7062 5031369.762399999, 1520597.3853000002 5031370.1701, 1520595.5021000002 5031379.4625, 1520593.5159999998 5031389.2634, 1520591.5297999997 5031399.064200001, 1520589.5436000004 5031408.8651, 1520587.5575 5031418.665899999, 1520585.5713 5031428.466700001, 1520592.0981 5031429.895099999, 1520601.8672000002 5031432.0328, 1520611.6364000002 5031434.170600001, 1520614.5848000003 5031424.615, 1520617.5332000004 5031415.0594999995, 1520620.4817000004 5031405.504000001, 1520623.4301000005 5031395.9485, 1520626.3784999996 5031386.392899999, 1520628.7614000002 5031378.6702, 1520629.9234999996 5031377.144200001, 1520635.9826999996 5031369.1888999995, 1520642.0417999998 5031361.2334, 1520648.1010999996 5031353.278000001, 1520654.1601999998 5031345.3225, 1520660.2192000002 5031337.3671, 1520661.512 5031335.6698, 1520665.0625 5031328.6501, 1520669.5758999996 5031319.726500001, 1520672.4529 5031314.0386))"
431,31111 ¿ boschi di latifoglie a densità media e alta governati a ceduo,0,"MULTIPOLYGON (((1521891.3436000003 5030183.1241, 1521901.6379000004 5030141.7894, 1521894.5865000002 5030146.725299999, 1521893.2588999998 5030146.725299999, 1521883.2586000003 5030146.725299999, 1521880.8276000004 5030146.725299999, 1521875.7988999998 5030152.3827, 1521872.3608 5030156.250399999, 1521872.7045999998 5030161.0635, 1521873.4172999999 5030171.0382, 1521873.4193000002 5030171.067299999, 1521882.4967 5030175.193299999, 1521885.0614 5030176.358999999, 1521889.9491999997 5030181.6225000005, 1521891.3436000003 5030183.1241)), ((1521888.3355999999 5030122.703, 1521889.2944 5030122.383400001, 1521897.0595000004 5030126.912900001, 1521901.9949000003 5030129.7919, 1521903.3503999999 5030133.8583, 1521903.5007999996 5030134.3094, 1521931.3322 5030022.557700001, 1521897.0374999996 5030017.658600001, 1521871.4116000002 5030019.158600001, 1521863.6734999996 5030017.9519, 1521830.5976 5030012.794, 1521823.4011000004 5030051.209000001, 1521822.1353000002 5030063.1427, 1521821.0805000002 5030073.0865, 1521820.0256000003 5030083.030300001, 1521817.9584999997 5030102.5175, 1521816.8619999997 5030112.861500001, 1521815.8079000004 5030122.805400001, 1521814.7539 5030132.7491999995, 1521813.6996999998 5030142.6931, 1521812.6458 5030152.6369, 1521811.5916999998 5030162.580800001, 1521810.5376000004 5030172.524499999, 1521809.4835 5030182.4684, 1521807.8743000003 5030197.6501, 1521806.3198999995 5030212.3002, 1521804.4216 5030230.1899999995, 1521803.37 5030237.8968, 1521800.9369 5030244.710000001, 1521828.7928 5030235.1535, 1521845.3295 5030194.1425, 1521844.6675000004 5030153.793099999, 1521857.2355000004 5030139.240800001, 1521878.8483999996 5030125.8653, 1521888.3355999999 5030122.703)))"
432,31121 - boschi di latifoglie a densità bassa governati a ceduo,0,"POLYGON ((1518707.1648000004 5029673.637399999, 1518697.3421 5029633.549799999, 1518656.6467000004 5029571.604800001, 1518648.7888000002 5029559.7907, 1518643.2518999996 5029551.466399999, 1518620.6097999997 5029571.785800001, 1518679.1518 5029665.5483, 1518662.2840999998 5029676.9585, 1518669.2297999999 5029695.314099999, 1518707.1648000004 5029673.637399999))"
433,3241 - cespuglieti con presenza significativa di specie arbustive alte ed arboree,250,"POLYGON ((1519142.6975999996 5029446.892000001, 1519121.8453000002 5029422.3772, 1519113.6967000002 5029413.263699999, 1519022.3017999995 5029468.9965, 1518997.3186999997 5029483.0053, 1518982.9971000003 5029485.9827, 1518971.8844999997 5029489.687100001, 1518953.3631999996 5029485.982899999, 1518941.1920999996 5029482.8079, 1518919.4957999997 5029485.982999999, 1518899.9164000005 5029503.975199999, 1518895.1538000004 5029521.438100001, 1518875.0450999998 5029538.901000001, 1518865.5931000002 5029569.824100001, 1518867.3112000003 5029571.6568, 1518870.5524000004 5029582.0801, 1518871.9034000002 5029586.4246, 1518857.9930999996 5029593.288899999, 1518840.7482000003 5029601.798599999, 1518843.8417999996 5029606.5426, 1518847.9326999998 5029612.816, 1518856.5272000004 5029607.703500001, 1518865.1217 5029602.5908, 1518873.7160999998 5029597.4782, 1518997.5484999996 5029528.1723, 1519105.4593000002 5029467.0625, 1519142.6975999996 5029446.892000001))"
434,1111 - tessuto residenziale denso,0,"POLYGON ((1518749.6064 5034030.658399999, 1518735.7276999997 5034045.1853, 1518717.9776999997 5034063.6887, 1518815.1167000001 5034087.9081999995, 1518816.4412000002 5034086.538799999, 1518823.3914 5034079.3532, 1518830.3415 5034072.1675, 1518837.2916 5034064.981799999, 1518841.8152 5034060.3048, 1518837.6111000003 5034056.2619, 1518827.9011000004 5034046.9241, 1518820.6748000002 5034040.011499999, 1518813.4483000003 5034033.0989, 1518806.2218000004 5034026.1864, 1518798.9955000002 5034019.273700001, 1518791.7688999996 5034012.361099999, 1518791.6857000003 5034012.2815000005, 1518784.8744 5034019.4452, 1518777.9835 5034026.692299999, 1518771.0927999998 5034033.939200001, 1518764.2019999996 5034041.1864, 1518762.7090999996 5034042.7564, 1518749.6064 5034030.658399999))"
435,1121 - Tessuto residenziale discontinuo,156,"POLYGON ((1521061.8517000005 5029726.5504, 1521054.3574 5029719.936000001, 1521050.6914 5029724.205399999, 1521047.0032000002 5029728.500499999, 1521040.5921 5029736.175100001, 1521034.1809999999 5029743.8498, 1521027.7698 5029751.5243, 1521021.3586 5029759.198899999, 1521014.9474999998 5029766.8736000005, 1521008.5362999998 5029774.5482, 1521002.1250999998 5029782.2227, 1520999.2564000003 5029785.6569, 1521003.6563 5029788.999299999, 1521011.6195999999 5029795.0483, 1521019.5828999998 5029801.0974, 1521027.5462999996 5029807.146500001, 1521035.5096000005 5029813.195599999, 1521041.3830000004 5029817.6570999995, 1521043.1146999998 5029815.6852, 1521049.7136000004 5029808.1713, 1521056.3124000002 5029800.657500001, 1521062.9112 5029793.1435, 1521069.5099999998 5029785.6296, 1521076.1087999996 5029778.115800001, 1521082.7077000001 5029770.6019, 1521095.4118 5029756.1708, 1521095.4020999996 5029756.1622, 1521091.8289 5029753.0085, 1521084.3345999997 5029746.393999999, 1521076.8403000003 5029739.7794, 1521069.346 5029733.164999999, 1521061.8517000005 5029726.5504))"
436,1121 - Tessuto residenziale discontinuo,156,"POLYGON ((1520615.5094999997 5032227.6204, 1520618.6925 5032206.0667, 1520625.2799000004 5032204.732100001, 1520635.6427999996 5032202.6329, 1520645.6277 5032202.0757, 1520655.6123000002 5032201.518300001, 1520665.5971 5032200.961100001, 1520683.0028 5032201.8114, 1520682.6720000003 5032184.1927000005, 1520682.4845000003 5032174.1971, 1520682.2969000004 5032164.2016, 1520682.1092999997 5032154.206, 1520681.9216999998 5032144.2104, 1520681.7341 5032134.2148, 1520681.5465000002 5032124.2193, 1520681.3590000002 5032114.2238, 1520681.0210999995 5032096.2206, 1520681.0047000004 5032095.3499, 1520665.3126999997 5032095.8311, 1520655.3902000003 5032096.135399999, 1520643.2823 5032096.5068, 1520641.4353999998 5032096.5634, 1520641.1771999998 5032083.6536, 1520640.9775 5032073.668, 1520640.7777000004 5032063.682499999, 1520640.6978000002 5032059.6828000005, 1520640.5779 5032053.696900001, 1520640.3822999997 5032043.914999999, 1520639.5933999997 5032043.948100001, 1520623.7358 5032044.613399999, 1520613.7514000004 5032045.1785, 1520603.767 5032045.7436, 1520593.7827000003 5032046.308800001, 1520588.2915000003 5032046.6196, 1520587.5017 5032051.049900001, 1520585.7465000004 5032060.8948, 1520584.8585 5032065.8762, 1520583.1035000002 5032075.721100001, 1520581.3482999997 5032085.5658, 1520579.6557 5032097.247199999, 1520579.2633999996 5032097.260500001, 1520577.5676999995 5032097.318299999, 1520577.4466000004 5032097.3224, 1520568.0335 5032097.6427, 1520558.0410000002 5032097.982999999, 1520539.8920999998 5032098.6009, 1520528.4595999997 5032098.517100001, 1520506.2423 5032098.3543, 1520506.1401000004 5032098.353599999, 1520506.1003 5032098.3533, 1520505.8031000001 5032098.3511, 1520493.7230000002 5032098.262499999, 1520494.5444999998 5032071.1252, 1520488.8508000001 5031961.7392, 1520487.1462000003 5031954.782199999, 1520475.3481 5031970.179400001, 1520471.3129000003 5031979.329299999, 1520471.0614999998 5031979.8993, 1520467.4891999997 5031988.5692, 1520463.6794999996 5031997.815199999, 1520459.8698000005 5032007.0612, 1520456.0601000004 5032016.3072, 1520452.2504000003 5032025.552999999, 1520448.4407000002 5032034.798900001, 1520444.631 5032044.0449, 1520440.8213999998 5032053.290899999, 1520437.0115999999 5032062.536900001, 1520435.5124000004 5032066.1755, 1520444.4353999998 5032070.6906, 1520453.3584000003 5032075.205800001, 1520456.2632 5032076.6756, 1520461.6628999999 5032080.7173999995, 1520469.6689 5032086.709899999, 1520477.6390000004 5032092.675799999, 1520477.6569999997 5032092.716600001, 1520481.7023 5032101.8621, 1520490.4331999999 5032112.241800001, 1520491.2555999998 5032130.3332, 1520491.0335999997 5032140.9979, 1520490.8254000004 5032150.9936, 1520490.7051 5032156.7688, 1520490.6924 5032157.3847, 1520490.6766 5032158.1424, 1520501.8904999997 5032159.1764, 1520503.0559999999 5032163.1866999995, 1520505.8466999996 5032172.7896, 1520508.4543000003 5032181.762499999, 1520508.6234999998 5032182.396400001, 1520511.2029 5032192.0581, 1520513.7822000002 5032201.719799999, 1520516.3614999996 5032211.3816, 1520517.6415999997 5032216.176899999, 1520521.0077 5032222.8368, 1520525.5186 5032231.761700001, 1520529.2668000003 5032239.1776, 1520530.9008 5032239.613299999, 1520540.5634000003 5032242.1899999995, 1520550.2259999998 5032244.7666, 1520558.2965000002 5032246.9187, 1520559.1601999998 5032245.5152, 1520562.1670000004 5032240.6292, 1520566.0690000001 5032242.346000001, 1520574.2626999998 5032245.951099999, 1520574.6108 5032244.961999999, 1520577.9298 5032235.5287, 1520582.9954000004 5032225.9364, 1520601.8016999997 5032226.9087000005, 1520602.9612999996 5032226.968900001, 1520615.5094999997 5032227.6204))"
437,1123 - Tessuto residenziale sparso,156,"POLYGON ((1517590.6706999997 5030903.025699999, 1517582.6739999996 5030893.796499999, 1517578.8989000004 5030889.4396, 1517578.0919000003 5030884.3379999995, 1517578.5615999997 5030882.681700001, 1517580.1695999997 5030877.011299999, 1517577.6580999997 5030872.604800001, 1517570.2827000003 5030859.6645, 1517576.7073999997 5030853.378699999, 1517583.8553 5030846.3851, 1517587.6580999997 5030842.6644, 1517584.1882999996 5030839.5241, 1517576.7739000004 5030832.8134, 1517571.1243000003 5030827.700099999, 1517570.5324 5030827.1644, 1517556.9647000004 5030838.8092, 1517534.2670999998 5030861.2279, 1517534.3943999996 5030869.409600001, 1517534.3943999996 5030875.7598, 1517537.7819999997 5030891.1646, 1517539.9944000002 5030895.3564, 1517544.6623 5030904.200300001, 1517552.0327000003 5030918.164799999, 1517562.386 5030928.966, 1517590.7697 5030903.140000001, 1517590.7297 5030903.093800001, 1517590.6706999997 5030903.025699999))"
438,11231 ¿ Cascine,0,"POLYGON ((1521744.5520000001 5030731.274900001, 1521744.9996999996 5030730.6844, 1521742.0795999998 5030729.655300001, 1521728.3710000003 5030724.824200001, 1521718.9548000004 5030721.5057, 1521709.5385999996 5030718.1874, 1521697.6452000001 5030713.996099999, 1521692.3970999997 5030712.578400001, 1521689.0773 5030712.047, 1521692.0343000004 5030705.767899999, 1521695.8887999998 5030697.582900001, 1521700.4134 5030688.664899999, 1521692.5571999997 5030685.049000001, 1521683.4730000002 5030680.867799999, 1521674.3886000002 5030676.6866, 1521665.3043999998 5030672.5055, 1521656.2200999996 5030668.3244, 1521654.7867 5030667.6647, 1521651.5473999996 5030675.438999999, 1521647.7012999998 5030684.6699, 1521644.7866000002 5030691.664899999, 1521642.3912000004 5030691.305600001, 1521634.7862999998 5030690.164899999, 1521632.6956000002 5030689.1819, 1521623.6453999998 5030684.927100001, 1521614.5954 5030680.6724, 1521605.5453000003 5030676.4176, 1521596.4952999996 5030672.162900001, 1521587.4452999998 5030667.9081, 1521578.3953 5030663.6533, 1521569.3450999996 5030659.398600001, 1521567.7838000003 5030658.6646, 1521564.4106 5030666.2206, 1521560.3340999996 5030675.3521, 1521556.2573999995 5030684.4836, 1521552.1809 5030693.6151, 1521548.1043999996 5030702.7466, 1521544.0278000003 5030711.877900001, 1521539.9512999998 5030721.009299999, 1521536.5335999997 5030728.665100001, 1521537.9563999996 5030729.431700001, 1521546.7599 5030734.1755, 1521555.5636 5030738.919299999, 1521560.6596 5030741.6653, 1521562.4195999997 5030745.4913, 1521566.4097999996 5030754.1654, 1521566.3570999997 5030754.614600001, 1521565.1917000003 5030764.546599999, 1521564.0263 5030774.478499999, 1521563.5350000001 5030778.6656, 1521568.9206999997 5030780.775900001, 1521578.2319 5030784.4242, 1521587.5428999998 5030788.0725, 1521596.8541 5030791.720799999, 1521606.165 5030795.369200001, 1521615.4762000004 5030799.0175, 1521624.7872000001 5030802.6658, 1521628.6971000005 5030799.266100001, 1521636.2433000002 5030792.7042, 1521636.2874999996 5030792.6658, 1521646.1440000003 5030793.965500001, 1521647.6628999999 5030794.1658, 1521654.9927000003 5030798.4068, 1521663.6485000001 5030803.415100001, 1521667.5385999996 5030805.665899999, 1521671.5506999996 5030809.4366999995, 1521678.8376000002 5030816.2853999995, 1521686.1245999997 5030823.134199999, 1521690.4145999998 5030827.166099999, 1521694.4649 5030827.880799999, 1521700.0755000003 5030832.226299999, 1521703.0801999997 5030834.5535, 1521702.3685999997 5030830.620999999, 1521701.1054999996 5030823.6414, 1521705.1018000003 5030814.4745000005, 1521709.0982 5030805.307700001, 1521713.0946000004 5030796.140799999, 1521717.0909000002 5030786.974099999, 1521721.0872999998 5030777.8072, 1521725.0837000003 5030768.6404, 1521729.0801 5030759.4735, 1521733.0765000004 5030750.306700001, 1521737.0729 5030741.139799999, 1521744.5520000001 5030731.274900001))"
439,12122 - Impianti di servizi pubblici e privati,0,"POLYGON ((1520639.7191000003 5029797.771400001, 1520624.9680000003 5029785.3058, 1520617.3301999997 5029778.851299999, 1520609.6923000002 5029772.3967, 1520608.0173000004 5029770.9812, 1520607.9988000002 5029770.965600001, 1520607.2183999997 5029770.3061, 1520600.3793000001 5029764.5265999995, 1520592.7411000002 5029758.071799999, 1520585.1030000001 5029751.6171, 1520577.4649 5029745.1624, 1520569.8268999998 5029738.707599999, 1520562.1887999997 5029732.2530000005, 1520552.4559000004 5029724.028000001, 1520552.1047999999 5029724.431399999, 1520548.6031999998 5029728.4553, 1520542.5088999998 5029735.4586, 1520535.9493000004 5029742.9964000005, 1520529.3898 5029750.5342999995, 1520522.8301999997 5029758.0723, 1520516.2707000002 5029765.610099999, 1520509.7110000001 5029773.148, 1520503.1514999997 5029780.686000001, 1520496.5920000002 5029788.2238, 1520490.0323 5029795.761600001, 1520483.4727999996 5029803.2996, 1520470.4046999998 5029818.3166000005, 1520463.7764999997 5029825.9079, 1520457.2048000004 5029833.4344, 1520450.6332 5029840.9608, 1520444.0614999998 5029848.487299999, 1520441.7484999998 5029851.136499999, 1520437.5473999996 5029855.947899999, 1520437.2259999998 5029856.3160999995, 1520447.7803999996 5029865.3432, 1520455.3786000004 5029871.8418000005, 1520462.9765999997 5029878.340299999, 1520470.5746 5029884.8389, 1520482.4323000005 5029894.9805, 1520493.3650000002 5029904.338099999, 1520500.9606999997 5029910.839299999, 1520508.5564000001 5029917.340399999, 1520516.1520999996 5029923.841700001, 1520523.8563 5029930.435699999, 1520525.1957 5029931.5822, 1520527.2709999997 5029929.158500001, 1520527.6131999996 5029928.7588, 1520535.3858000003 5029919.6808, 1520541.8849 5029912.0901999995, 1520548.3841000004 5029904.499500001, 1520554.8831000002 5029896.9089, 1520561.3821 5029889.3182, 1520570.3387000002 5029878.8575, 1520580.8746999996 5029866.5439, 1520587.3715000004 5029858.950999999, 1520593.8682000004 5029851.358100001, 1520600.3650000002 5029843.7653, 1520606.8617000002 5029836.172499999, 1520613.3584000003 5029828.579600001, 1520619.8552 5029820.9868, 1520626.3518000003 5029813.3939, 1520632.8485000003 5029805.801100001, 1520636.5953000002 5029801.4222, 1520639.3463000003 5029798.2072, 1520639.7191000003 5029797.771400001))"
440,12122 - Impianti di servizi pubblici e privati,0,"POLYGON ((1519344.9051 5030825.7094, 1519341.1129 5030821.2344, 1519326.3858000003 5030832.407299999, 1519318.4198000003 5030838.4508, 1519310.4537000004 5030844.4944, 1519302.4877000004 5030850.537900001, 1519294.5214999998 5030856.581499999, 1519286.5554999998 5030862.625, 1519278.5894999998 5030868.6686, 1519270.6234 5030874.712099999, 1519260.8077999996 5030882.1587000005, 1519272.9885999998 5030896.623500001, 1519279.3452000003 5030904.172, 1519285.7016000003 5030911.7203, 1519288.9038000004 5030915.5229, 1519292.0581999999 5030919.2688, 1519298.7583999997 5030927.225400001, 1519311.1075 5030921.1326, 1519318.8563 5030914.8113, 1519326.6052 5030908.4899, 1519334.3540000003 5030902.1687, 1519342.1029000003 5030895.8474, 1519349.8515999997 5030889.5261, 1519357.6004999997 5030883.2048, 1519365.3493999997 5030876.8835, 1519378.7604 5030865.7632, 1519378.8117000004 5030865.7206999995, 1519377.2351000002 5030863.8605, 1519370.7699999996 5030856.2312, 1519364.8597999997 5030849.256899999, 1519364.3048 5030848.602, 1519357.8395999996 5030840.9728, 1519351.3744 5030833.3434999995, 1519344.9051 5030825.7094))"
441,1221 - Reti stradali e spazi accessori,0,"POLYGON ((1519213.8598999996 5029230.2073, 1519190.4956999999 5029224.386700001, 1519192.3622000003 5029289.4789, 1519192.5570999999 5029331.7631, 1519192.8074000003 5029386.072899999, 1519193.3622000003 5029506.455800001, 1519190.5886000004 5029703.0348000005, 1519187.9703000002 5029741.4409, 1519182.7335 5029790.321599999, 1519176.6235999996 5029829.6006000005, 1519167.0220999997 5029863.6425, 1519159.8227000004 5029884.133400001, 1519155.6749 5029895.9386, 1519149.5648999996 5029910.7774, 1519135.2402 5029933.5798, 1519106.7939999998 5029978.861099999, 1519046.5656000003 5030085.351, 1519000.3032999998 5030172.6379, 1518964.2302 5030240.503799999, 1518994.1574999997 5030231.431399999, 1519059.8755 5030121.762800001, 1519114.7101999996 5030024.232999999, 1519176.9400000004 5029917.9826, 1519196.4738999996 5029865.520300001, 1519209.3101000004 5029807.4768, 1519213.7747 5029765.0604, 1519217.1231000004 5029737.7129999995, 1519219.9119999995 5029568.6055, 1519217.6775000002 5029377.173599999, 1519217.6771999998 5029339.7804000005, 1519213.8598999996 5029230.2073))"
442,134 - aree degradate non utilizzate e non vegetate,219,"POLYGON ((1518754.0880000005 5032555.175799999, 1518678.0396999996 5032551.5177, 1518677.9622 5032556.8967, 1518677.8355999999 5032565.675799999, 1518677.8569999998 5032566.8957, 1518678.0325999996 5032576.894200001, 1518678.2081000004 5032586.8927, 1518678.3836000003 5032596.891100001, 1518678.5591000002 5032606.889699999, 1518678.7347 5032616.8883, 1518678.9101999998 5032626.886700001, 1518679.0856999997 5032636.885299999, 1518679.2611999996 5032646.8838, 1518679.3366 5032651.1763, 1518685.028 5032651.599400001, 1518695.0007999996 5032652.340500001, 1518704.9736000001 5032653.081800001, 1518714.9464999996 5032653.823000001, 1518724.9193000002 5032654.564200001, 1518734.8921999997 5032655.305400001, 1518744.8649000004 5032656.046700001, 1518753.3389999997 5032656.6765, 1518753.3501000004 5032655.173800001, 1518753.4238999998 5032645.173900001, 1518753.4977000002 5032635.1742, 1518753.5714999996 5032625.1744, 1518753.6453999998 5032615.174699999, 1518753.7191000003 5032605.174799999, 1518753.7928 5032595.175000001, 1518753.8666000003 5032585.1752, 1518753.9403999997 5032575.1755, 1518754.0143 5032565.1756, 1518754.0880000005 5032555.175799999))"
