index,Total = ∑ Elastic coarse-grained material 
1996-03-26 12:00:00,1.280411293138
1996-03-27 12:00:00,1.280449513793
1996-03-28 12:00:00,1.280480511419
1996-03-29 12:00:00,1.280509498482
1996-03-30 12:00:00,1.280542891052
1996-03-31 12:00:00,1.280580637972
1996-04-01 12:00:00,1.2806192896620001
1996-04-02 12:00:00,1.280657126097
1996-04-03 12:00:00,1.280690883318
1996-04-04 12:00:00,1.280724774196
1996-04-05 12:00:00,1.28076525808
1996-04-06 12:00:00,1.280806904135
1996-04-07 12:00:00,1.2808471376789998
1996-04-08 12:00:00,1.2808908292149999
1996-04-09 12:00:00,1.2809353667049999
1996-04-10 12:00:00,1.28097110336
1996-04-11 12:00:00,1.280997619474
1996-04-12 12:00:00,1.2810259094440002
1996-04-13 12:00:00,1.2810603916749999
1996-04-14 12:00:00,1.281099552719
1996-04-15 12:00:00,1.2811401094650001
1996-04-16 12:00:00,1.281183831518
1996-04-17 12:00:00,1.281226382852
1996-04-18 12:00:00,1.2812625720689998
1996-04-19 12:00:00,1.2812954285870002
1996-04-20 12:00:00,1.281328246043
1996-04-21 12:00:00,1.281364286051
1996-04-22 12:00:00,1.281405237092
1996-04-23 12:00:00,1.281450827201
1996-04-24 12:00:00,1.2814977045579998
1996-04-25 12:00:00,1.28154039636
1996-04-26 12:00:00,1.281583104374
1996-04-27 12:00:00,1.28162998833
1996-04-28 12:00:00,1.281677931616
1996-04-29 12:00:00,1.281725441577
1996-04-30 12:00:00,1.28177332555
1996-05-01 12:00:00,1.281824419672
1996-05-02 12:00:00,1.2818696594280001
1996-05-03 12:00:00,1.2819068551650001
1996-05-04 12:00:00,1.2819406721820001
1996-05-05 12:00:00,1.28197529346
1996-05-06 12:00:00,1.282017399904
1996-05-07 12:00:00,1.282054934936
1996-05-08 12:00:00,1.282091941622
1996-05-09 12:00:00,1.2821347319190002
1996-05-10 12:00:00,1.282177701331
1996-05-11 12:00:00,1.2822224793209998
1996-05-12 12:00:00,1.282263334144
1996-05-13 12:00:00,1.282298571108
1996-05-14 12:00:00,1.282339592694
1996-05-15 12:00:00,1.2823926083839998
1996-05-16 12:00:00,1.282441224807
1996-05-17 12:00:00,1.2824909899899999
1996-05-18 12:00:00,1.2825475911970001
1996-05-19 12:00:00,1.282600054269
1996-05-20 12:00:00,1.2826486474399998
1996-05-21 12:00:00,1.282696265106
1996-05-22 12:00:00,1.282741137621
1996-05-23 12:00:00,1.28278578126
1996-05-24 12:00:00,1.282834460224
1996-05-25 12:00:00,1.2828841360780001
1996-05-26 12:00:00,1.282941302232
1996-05-27 12:00:00,1.2830024217030003
1996-05-28 12:00:00,1.2830553582529998
1996-05-29 12:00:00,1.2831032010169998
1996-05-30 12:00:00,1.28314501349
1996-05-31 12:00:00,1.283184595045
1996-06-01 12:00:00,1.283228516978
1996-06-02 12:00:00,1.283275976059
1996-06-03 12:00:00,1.2833354344499999
1996-06-04 12:00:00,1.283403927458
1996-06-05 12:00:00,1.283472011398
1996-06-06 12:00:00,1.283533476146
1996-06-07 12:00:00,1.283590376295
1996-06-08 12:00:00,1.283651540009
1996-06-09 12:00:00,1.2837152445300002
1996-06-10 12:00:00,1.2837788434029997
1996-06-11 12:00:00,1.2838378569530002
1996-06-12 12:00:00,1.2838946369280002
1996-06-13 12:00:00,1.283946544112
1996-06-14 12:00:00,1.283992286949
1996-06-15 12:00:00,1.284037770001
1996-06-16 12:00:00,1.284088829507
1996-06-17 12:00:00,1.2841444058719997
1996-06-18 12:00:00,1.284198023304
1996-06-19 12:00:00,1.284250796878
1996-06-20 12:00:00,1.28430116388
1996-06-21 12:00:00,1.284349260348
1996-06-22 12:00:00,1.284388044018
1996-06-23 12:00:00,1.284420523738
1996-06-24 12:00:00,1.284462347828
1996-06-25 12:00:00,1.2845073214129998
1996-06-26 12:00:00,1.2845466562030001
1996-06-27 12:00:00,1.2845807214
1996-06-28 12:00:00,1.284625580992
1996-06-29 12:00:00,1.284681806303
1996-06-30 12:00:00,1.284731340605
1996-07-01 12:00:00,1.2847806759129998
1996-07-02 12:00:00,1.284832604174
1996-07-03 12:00:00,1.284884846981
1996-07-04 12:00:00,1.284926333019
1996-07-05 12:00:00,1.284965645535
1996-07-06 12:00:00,1.285012648243
1996-07-07 12:00:00,1.2850600737339999
1996-07-08 12:00:00,1.2851147402479999
1996-07-09 12:00:00,1.28517533324
1996-07-10 12:00:00,1.285232265379
1996-07-11 12:00:00,1.2852831440419998
1996-07-12 12:00:00,1.285340880395
1996-07-13 12:00:00,1.2854041104070002
1996-07-14 12:00:00,1.285456746575
1996-07-15 12:00:00,1.2855139925820003
1996-07-16 12:00:00,1.285584746645
1996-07-17 12:00:00,1.2856547555520002
1996-07-18 12:00:00,1.2857083408280001
1996-07-19 12:00:00,1.285763472621
1996-07-20 12:00:00,1.285825818124
1996-07-21 12:00:00,1.285884768915
1996-07-22 12:00:00,1.2859516070819998
1996-07-23 12:00:00,1.2860404248300001
1996-07-24 12:00:00,1.286145816978
1996-07-25 12:00:00,1.286289256382
1996-07-26 12:00:00,1.286457353609
1996-07-27 12:00:00,1.286572371813
1996-07-28 12:00:00,1.2866725602359999
1996-07-29 12:00:00,1.2867951622329998
1996-07-30 12:00:00,1.2869110578569998
1996-07-31 12:00:00,1.287037954444
1996-08-01 12:00:00,1.287149107449
1996-08-02 12:00:00,1.28725312689
1996-08-03 12:00:00,1.287345590873
1996-08-04 12:00:00,1.2874110715690001
1996-08-05 12:00:00,1.2874824590810001
1996-08-06 12:00:00,1.287575168868
1996-08-07 12:00:00,1.287673210045
1996-08-08 12:00:00,1.287775613235
1996-08-09 12:00:00,1.287875928967
1996-08-10 12:00:00,1.287969789066
1996-08-11 12:00:00,1.2880649046230002
1996-08-12 12:00:00,1.288163387727
1996-08-13 12:00:00,1.288267400759
1996-08-14 12:00:00,1.288390585899
1996-08-15 12:00:00,1.288493773734
1996-08-16 12:00:00,1.288589822715
1996-08-17 12:00:00,1.288674409384
1996-08-18 12:00:00,1.2887430954549999
1996-08-19 12:00:00,1.2888215654559998
1996-08-20 12:00:00,1.2889181275550001
1996-08-21 12:00:00,1.2890288101910001
1996-08-22 12:00:00,1.289119437801
1996-08-23 12:00:00,1.289202527361
1996-08-24 12:00:00,1.2893128367350002
1996-08-25 12:00:00,1.289521317562
1996-08-26 12:00:00,1.2897478058029999
1996-08-27 12:00:00,1.2899714576669998
1996-08-28 12:00:00,1.290155947437
1996-08-29 12:00:00,1.29027377683
1996-08-30 12:00:00,1.2903785399790002
1996-08-31 12:00:00,1.290478076623
1996-09-01 12:00:00,1.290560865101
1996-09-02 12:00:00,1.2906371069470002
1996-09-03 12:00:00,1.29071518387
1996-09-04 12:00:00,1.290795999794
1996-09-05 12:00:00,1.290869622474
1996-09-06 12:00:00,1.2909407782
1996-09-07 12:00:00,1.291017997413
1996-09-08 12:00:00,1.2910981303909999
1996-09-09 12:00:00,1.291175188758
1996-09-10 12:00:00,1.291246359062
1996-09-11 12:00:00,1.2913176378770002
1996-09-12 12:00:00,1.291386665894
1996-09-13 12:00:00,1.2914480863359998
1996-09-14 12:00:00,1.2915037743770001
1996-09-15 12:00:00,1.291555246665
1996-09-16 12:00:00,1.291611013082
1996-09-17 12:00:00,1.2916798214849998
1996-09-18 12:00:00,1.2917532479159999
1996-09-19 12:00:00,1.291817064356
1996-09-20 12:00:00,1.291873837326
1996-09-21 12:00:00,1.2919250458140001
1996-09-22 12:00:00,1.291978577682
1996-09-23 12:00:00,1.2920392449359999
1996-09-24 12:00:00,1.2921016008249997
1996-09-25 12:00:00,1.292163174535
1996-09-26 12:00:00,1.292221920503
1996-09-27 12:00:00,1.2922846839299997
1996-09-28 12:00:00,1.2923479421329997
1996-09-29 12:00:00,1.292403851584
1996-09-30 12:00:00,1.2924570007029998
1996-10-01 12:00:00,1.292507975458
1996-10-02 12:00:00,1.292557276159
1996-10-03 12:00:00,1.2926055228120001
1996-10-04 12:00:00,1.292652802518
1996-10-05 12:00:00,1.2926993595799998
1996-10-06 12:00:00,1.292745590934
1996-10-07 12:00:00,1.2927917344789999
1996-10-08 12:00:00,1.2928377431890001
1996-10-09 12:00:00,1.29288350874
1996-10-10 12:00:00,1.2929289039699998
1996-10-11 12:00:00,1.2929733807939998
1996-10-12 12:00:00,1.293016753201
1996-10-13 12:00:00,1.293058974595
1996-10-14 12:00:00,1.293099890326
1996-10-15 12:00:00,1.293139173802
1996-10-16 12:00:00,1.2931770570010002
1996-10-17 12:00:00,1.29321435819
1996-10-18 12:00:00,1.293250880926
1996-10-19 12:00:00,1.293286319243
1996-10-20 12:00:00,1.2933213271019999
1996-10-21 12:00:00,1.29335639042
1996-10-22 12:00:00,1.2933909466959999
1996-10-23 12:00:00,1.293424337545
1996-10-24 12:00:00,1.2934567736329998
1996-10-25 12:00:00,1.293488669983
1996-10-26 12:00:00,1.293520357948
1996-10-27 12:00:00,1.293552252813
1996-10-28 12:00:00,1.293584172928
1996-10-29 12:00:00,1.2936154403309998
1996-10-30 12:00:00,1.293645744112
1996-10-31 12:00:00,1.2936757429329997
1996-11-01 12:00:00,1.2937059783629998
1996-11-02 12:00:00,1.2937361312299998
1996-11-03 12:00:00,1.293766217616
1996-11-04 12:00:00,1.2937963652270001
1996-11-05 12:00:00,1.293826312382
1996-11-06 12:00:00,1.2938561981219998
1996-11-07 12:00:00,1.293886283166
1996-11-08 12:00:00,1.293916203162
1996-11-09 12:00:00,1.293945465885
1996-11-10 12:00:00,1.29397399302
1996-11-11 12:00:00,1.2940021773200001
1996-11-12 12:00:00,1.294030409808
1996-11-13 12:00:00,1.294058643364
1996-11-14 12:00:00,1.2940863751460001
1996-11-15 12:00:00,1.294113481131
1996-11-16 12:00:00,1.2941407179420001
1996-11-17 12:00:00,1.294168443297
1996-11-18 12:00:00,1.294196267677
1996-11-19 12:00:00,1.294223834213
1996-11-20 12:00:00,1.294253137398
1996-11-21 12:00:00,1.294283997203
1996-11-22 12:00:00,1.2943130890849999
1996-11-23 12:00:00,1.294345830822
1996-11-24 12:00:00,1.294380658701
1996-11-25 12:00:00,1.294414160726
1996-11-26 12:00:00,1.29445080453
1996-11-27 12:00:00,1.2944876233209999
1996-11-28 12:00:00,1.2945169488869999
1996-11-29 12:00:00,1.294542523054
1996-11-30 12:00:00,1.2945691926710001
1996-12-01 12:00:00,1.294595022337
1996-12-02 12:00:00,1.2946208431939998
1996-12-03 12:00:00,1.294648966017
1996-12-04 12:00:00,1.294679290125
1996-12-05 12:00:00,1.294706616329
1996-12-06 12:00:00,1.294731446739
1996-12-07 12:00:00,1.2947577210430001
1996-12-08 12:00:00,1.294785940763
1996-12-09 12:00:00,1.294814535592
1996-12-10 12:00:00,1.294843561025
1996-12-11 12:00:00,1.294872950011
1996-12-12 12:00:00,1.294902435616
1996-12-13 12:00:00,1.2949320543560001
1996-12-14 12:00:00,1.294962440251
1996-12-15 12:00:00,1.294993752575
1996-12-16 12:00:00,1.295023643049
1996-12-17 12:00:00,1.2950520006550001
1996-12-18 12:00:00,1.295080317261
1996-12-19 12:00:00,1.29510823599
1996-12-20 12:00:00,1.2951353034980002
1996-12-21 12:00:00,1.295161040095
1996-12-22 12:00:00,1.2951853020660002
1996-12-23 12:00:00,1.295213155652
1996-12-24 12:00:00,1.295243458009
1996-12-25 12:00:00,1.295270443534
1996-12-26 12:00:00,1.295295935143
1996-12-27 12:00:00,1.295322833842
1996-12-28 12:00:00,1.295351692758
1996-12-29 12:00:00,1.295380606141
1996-12-30 12:00:00,1.295409399203
1996-12-31 12:00:00,1.295438327389
1997-01-01 12:00:00,1.295466469369
1997-01-02 12:00:00,1.2954937765780001
1997-01-03 12:00:00,1.2955211444020003
1997-01-04 12:00:00,1.295549702279
1997-01-05 12:00:00,1.2955776455090002
1997-01-06 12:00:00,1.295605960303
1997-01-07 12:00:00,1.295636976308
1997-01-08 12:00:00,1.295667607058
1997-01-09 12:00:00,1.295697214613
1997-01-10 12:00:00,1.2957254462249999
1997-01-11 12:00:00,1.295752010827
1997-01-12 12:00:00,1.295779150099
1997-01-13 12:00:00,1.295804957624
1997-01-14 12:00:00,1.295831720602
1997-01-15 12:00:00,1.295862359602
1997-01-16 12:00:00,1.295896006195
1997-01-17 12:00:00,1.295928535207
1997-01-18 12:00:00,1.2959587464300002
1997-01-19 12:00:00,1.295988495634
1997-01-20 12:00:00,1.296016401393
1997-01-21 12:00:00,1.296044123317
1997-01-22 12:00:00,1.2960726417350001
1997-01-23 12:00:00,1.296100437815
1997-01-24 12:00:00,1.2961262207180002
1997-01-25 12:00:00,1.296152013944
1997-01-26 12:00:00,1.296178007345
1997-01-27 12:00:00,1.296204411218
1997-01-28 12:00:00,1.296232116985
1997-01-29 12:00:00,1.296260023389
1997-01-30 12:00:00,1.2962896258919998
1997-01-31 12:00:00,1.296321110569
1997-02-01 12:00:00,1.296351009149
1997-02-02 12:00:00,1.29637796492
1997-02-03 12:00:00,1.296404079587
1997-02-04 12:00:00,1.2964297045620001
1997-02-05 12:00:00,1.2964545811789998
1997-02-06 12:00:00,1.296480408227
1997-02-07 12:00:00,1.296507531104
1997-02-08 12:00:00,1.296534851847
1997-02-09 12:00:00,1.2965634622900002
1997-02-10 12:00:00,1.2965929592179999
1997-02-11 12:00:00,1.2966224917559999
1997-02-12 12:00:00,1.296652768957
1997-02-13 12:00:00,1.296683972773
1997-02-14 12:00:00,1.296716007576
1997-02-15 12:00:00,1.296748416533
1997-02-16 12:00:00,1.296781199175
1997-02-17 12:00:00,1.296812475115
1997-02-18 12:00:00,1.296843399056
1997-02-19 12:00:00,1.2968757940830002
1997-02-20 12:00:00,1.29690934145
1997-02-21 12:00:00,1.296946891735
1997-02-22 12:00:00,1.2969846041739999
1997-02-23 12:00:00,1.297020156483
1997-02-24 12:00:00,1.2970566959310001
1997-02-25 12:00:00,1.2970903877920001
1997-02-26 12:00:00,1.297120730819
1997-02-27 12:00:00,1.297150030947
1997-02-28 12:00:00,1.297179997831
1997-03-01 12:00:00,1.297213094984
1997-03-02 12:00:00,1.2972498335159999
1997-03-03 12:00:00,1.2972876603
1997-03-04 12:00:00,1.297323206098
1997-03-05 12:00:00,1.297358938547
1997-03-06 12:00:00,1.297395383509
1997-03-07 12:00:00,1.2974318268510001
1997-03-08 12:00:00,1.297470728961
1997-03-09 12:00:00,1.2975116234809998
1997-03-10 12:00:00,1.2975539799279998
1997-03-11 12:00:00,1.297597192125
1997-03-12 12:00:00,1.297635008272
1997-03-13 12:00:00,1.2976670331079998
1997-03-14 12:00:00,1.2977019521220001
1997-03-15 12:00:00,1.297740489727
1997-03-16 12:00:00,1.297778836502
1997-03-17 12:00:00,1.297817795594
1997-03-18 12:00:00,1.297859362282
1997-03-19 12:00:00,1.297903202754
1997-03-20 12:00:00,1.297946092866
1997-03-21 12:00:00,1.297989188658
1997-03-22 12:00:00,1.2980300056769998
1997-03-23 12:00:00,1.2980670363279998
1997-03-24 12:00:00,1.2981035274200001
1997-03-25 12:00:00,1.2981422241910001
1997-03-26 12:00:00,1.2981845140980002
1997-03-27 12:00:00,1.2982269478329997
1997-03-28 12:00:00,1.2982698814709999
1997-03-29 12:00:00,1.298311650596
1997-03-30 12:00:00,1.298354125981
1997-03-31 12:00:00,1.298399273068
1997-04-01 12:00:00,1.298439534575
1997-04-02 12:00:00,1.298476010801
1997-04-03 12:00:00,1.2985116877460001
1997-04-04 12:00:00,1.2985449803700002
1997-04-05 12:00:00,1.29858190944
1997-04-06 12:00:00,1.298622796588
1997-04-07 12:00:00,1.298667494359
1997-04-08 12:00:00,1.29871480181
1997-04-09 12:00:00,1.2987585606879999
1997-04-10 12:00:00,1.2987948350660001
1997-04-11 12:00:00,1.2988294655840003
1997-04-12 12:00:00,1.2988699494579998
1997-04-13 12:00:00,1.298910570262
1997-04-14 12:00:00,1.2989526627899999
1997-04-15 12:00:00,1.2989967795869999
1997-04-16 12:00:00,1.2990405546800001
1997-04-17 12:00:00,1.299085450376
1997-04-18 12:00:00,1.2991328486679998
1997-04-19 12:00:00,1.299180671021
1997-04-20 12:00:00,1.299224388882
1997-04-21 12:00:00,1.2992661092989999
1997-04-22 12:00:00,1.299306496173
1997-04-23 12:00:00,1.299346466431
1997-04-24 12:00:00,1.299381865977
1997-04-25 12:00:00,1.299418437719
1997-04-26 12:00:00,1.2994634572669999
1997-04-27 12:00:00,1.299509217814
1997-04-28 12:00:00,1.299553134923
1997-04-29 12:00:00,1.2995940247939999
1997-04-30 12:00:00,1.2996308408009998
1997-05-01 12:00:00,1.2996670696289998
1997-05-02 12:00:00,1.2997084885130001
1997-05-03 12:00:00,1.29975339816
1997-05-04 12:00:00,1.2997982269440003
1997-05-05 12:00:00,1.29984216723
1997-05-06 12:00:00,1.2998869160439999
1997-05-07 12:00:00,1.299934381477
1997-05-08 12:00:00,1.299979556104
1997-05-09 12:00:00,1.300025478311
1997-05-10 12:00:00,1.3000708229490001
1997-05-11 12:00:00,1.300111131557
1997-05-12 12:00:00,1.3001505890110001
1997-05-13 12:00:00,1.300194920325
1997-05-14 12:00:00,1.300246858133
1997-05-15 12:00:00,1.300297319531
1997-05-16 12:00:00,1.3003452813279999
1997-05-17 12:00:00,1.3003945302339999
1997-05-18 12:00:00,1.3004403044550001
1997-05-19 12:00:00,1.300486151681
1997-05-20 12:00:00,1.300536339476
1997-05-21 12:00:00,1.300586656063
1997-05-22 12:00:00,1.3006341744210002
1997-05-23 12:00:00,1.300681073196
1997-05-24 12:00:00,1.300726899071
1997-05-25 12:00:00,1.300770962564
1997-05-26 12:00:00,1.300817754576
1997-05-27 12:00:00,1.300868182499
1997-05-28 12:00:00,1.300920630865
1997-05-29 12:00:00,1.3009717014089999
1997-05-30 12:00:00,1.301025454842
1997-05-31 12:00:00,1.301080383238
1997-06-01 12:00:00,1.301128644332
1997-06-02 12:00:00,1.30117494539
1997-06-03 12:00:00,1.3012234069030002
1997-06-04 12:00:00,1.301271111449
1997-06-05 12:00:00,1.301312690553
1997-06-06 12:00:00,1.30135173191
1997-06-07 12:00:00,1.3013953851559998
1997-06-08 12:00:00,1.3014407570870001
1997-06-09 12:00:00,1.3014866536160001
1997-06-10 12:00:00,1.301534648625
1997-06-11 12:00:00,1.3015834231289998
1997-06-12 12:00:00,1.3016302238920001
1997-06-13 12:00:00,1.30167540853
1997-06-14 12:00:00,1.301715443224
1997-06-15 12:00:00,1.301755205051
1997-06-16 12:00:00,1.3018017363019998
1997-06-17 12:00:00,1.3018487516900001
1997-06-18 12:00:00,1.3018966997049999
1997-06-19 12:00:00,1.301945569076
1997-06-20 12:00:00,1.301995988226
1997-06-21 12:00:00,1.3020451510439999
1997-06-22 12:00:00,1.3020911525139998
1997-06-23 12:00:00,1.302139681113
1997-06-24 12:00:00,1.3021907562659998
1997-06-25 12:00:00,1.302242616804
1997-06-26 12:00:00,1.3022937879929999
1997-06-27 12:00:00,1.3023459404529998
1997-06-28 12:00:00,1.302397746926
1997-06-29 12:00:00,1.302446153382
1997-06-30 12:00:00,1.3024940192119998
1997-07-01 12:00:00,1.3025406961300001
1997-07-02 12:00:00,1.302587658197
1997-07-03 12:00:00,1.302635403303
1997-07-04 12:00:00,1.302688357062
1997-07-05 12:00:00,1.302745726402
1997-07-06 12:00:00,1.3028010279339999
1997-07-07 12:00:00,1.302858312045
1997-07-08 12:00:00,1.302917440129
1997-07-09 12:00:00,1.302976689783
1997-07-10 12:00:00,1.303033083511
1997-07-11 12:00:00,1.303091108838
1997-07-12 12:00:00,1.303151863405
1997-07-13 12:00:00,1.303213199184
1997-07-14 12:00:00,1.3032788351309998
1997-07-15 12:00:00,1.3033503333640002
1997-07-16 12:00:00,1.303425530596
1997-07-17 12:00:00,1.303498447525
1997-07-18 12:00:00,1.303573883047
1997-07-19 12:00:00,1.303664644603
1997-07-20 12:00:00,1.3037637447489998
1997-07-21 12:00:00,1.3038705400219999
1997-07-22 12:00:00,1.303982266847
1997-07-23 12:00:00,1.304082372726
1997-07-24 12:00:00,1.304168164133
1997-07-25 12:00:00,1.304260290026
1997-07-26 12:00:00,1.3043601540349998
1997-07-27 12:00:00,1.3044562344719999
1997-07-28 12:00:00,1.3045506305669998
1997-07-29 12:00:00,1.3046466888010002
1997-07-30 12:00:00,1.304744575931
1997-07-31 12:00:00,1.3048451413500002
1997-08-01 12:00:00,1.30495426674
1997-08-02 12:00:00,1.305068656791
1997-08-03 12:00:00,1.3051796530470001
1997-08-04 12:00:00,1.305297352042
1997-08-05 12:00:00,1.305424118621
1997-08-06 12:00:00,1.305548126449
1997-08-07 12:00:00,1.3056653841869998
1997-08-08 12:00:00,1.3057852478549998
1997-08-09 12:00:00,1.3059078255480001
1997-08-10 12:00:00,1.30602083641
1997-08-11 12:00:00,1.3061233140289998
1997-08-12 12:00:00,1.3062230532509997
1997-08-13 12:00:00,1.306323663503
1997-08-14 12:00:00,1.3064150201379998
1997-08-15 12:00:00,1.306504238649
1997-08-16 12:00:00,1.306603313395
1997-08-17 12:00:00,1.306703479817
1997-08-18 12:00:00,1.3068045036479998
1997-08-19 12:00:00,1.306911068637
1997-08-20 12:00:00,1.307023179452
1997-08-21 12:00:00,1.307128942396
1997-08-22 12:00:00,1.3072351226740002
1997-08-23 12:00:00,1.307345209337
1997-08-24 12:00:00,1.307446405791
1997-08-25 12:00:00,1.307542790265
1997-08-26 12:00:00,1.3076329065780001
1997-08-27 12:00:00,1.307717763881
1997-08-28 12:00:00,1.30779803443
1997-08-29 12:00:00,1.3078777362329999
1997-08-30 12:00:00,1.3079600968090002
1997-08-31 12:00:00,1.308044792281
1997-09-01 12:00:00,1.3081286535180001
1997-09-02 12:00:00,1.308214314807
1997-09-03 12:00:00,1.308301667255
1997-09-04 12:00:00,1.308379763612
1997-09-05 12:00:00,1.3084590961529998
1997-09-06 12:00:00,1.308543742224
1997-09-07 12:00:00,1.308628633446
1997-09-08 12:00:00,1.3087139154799998
1997-09-09 12:00:00,1.308805727479
1997-09-10 12:00:00,1.308899968015
1997-09-11 12:00:00,1.308983598768
1997-09-12 12:00:00,1.3090608272770001
1997-09-13 12:00:00,1.309138254295
1997-09-14 12:00:00,1.309214771551
1997-09-15 12:00:00,1.309293161203
1997-09-16 12:00:00,1.309371335189
1997-09-17 12:00:00,1.309447607944
1997-09-18 12:00:00,1.3095156571720001
1997-09-19 12:00:00,1.3095783570939998
1997-09-20 12:00:00,1.309644553367
1997-09-21 12:00:00,1.3097122479070002
1997-09-22 12:00:00,1.309780736705
1997-09-23 12:00:00,1.3098512873500001
1997-09-24 12:00:00,1.309920482077
1997-09-25 12:00:00,1.309978440918
1997-09-26 12:00:00,1.310024520248
1997-09-27 12:00:00,1.310067799623
1997-09-28 12:00:00,1.310111489679
1997-09-29 12:00:00,1.310163099481
1997-09-30 12:00:00,1.310219994911
1997-10-01 12:00:00,1.310272568125
1997-10-02 12:00:00,1.310320558586
1997-10-03 12:00:00,1.3103670746590002
1997-10-04 12:00:00,1.310414547262
1997-10-05 12:00:00,1.310457312392
1997-10-06 12:00:00,1.3104953265769999
1997-10-07 12:00:00,1.310533311786
1997-10-08 12:00:00,1.3105725758270002
1997-10-09 12:00:00,1.3106144089520002
1997-10-10 12:00:00,1.310658104889
1997-10-11 12:00:00,1.310701099933
1997-10-12 12:00:00,1.3107414437970002
1997-10-13 12:00:00,1.3107820691399998
1997-10-14 12:00:00,1.310824413919
1997-10-15 12:00:00,1.310866226907
1997-10-16 12:00:00,1.3109052668839998
1997-10-17 12:00:00,1.310944814013
1997-10-18 12:00:00,1.3109867317319999
1997-10-19 12:00:00,1.311026576513
1997-10-20 12:00:00,1.311063976529
1997-10-21 12:00:00,1.3110997695580002
1997-10-22 12:00:00,1.31113221643
1997-10-23 12:00:00,1.3111639512820001
1997-10-24 12:00:00,1.3111978985819999
1997-10-25 12:00:00,1.311233936437
1997-10-26 12:00:00,1.3112696304320002
1997-10-27 12:00:00,1.311303991653
1997-10-28 12:00:00,1.3113370505
1997-10-29 12:00:00,1.311368560439
1997-10-30 12:00:00,1.311398425517
1997-10-31 12:00:00,1.311428824019
1997-11-01 12:00:00,1.311458815664
1997-11-02 12:00:00,1.3114893216720003
1997-11-03 12:00:00,1.3115224999289998
1997-11-04 12:00:00,1.311553958984
1997-11-05 12:00:00,1.311582988841
1997-11-06 12:00:00,1.311610438599
1997-11-07 12:00:00,1.311637630981
1997-11-08 12:00:00,1.3116647562060002
1997-11-09 12:00:00,1.311692803222
1997-11-10 12:00:00,1.3117210400109998
1997-11-11 12:00:00,1.311745503154
1997-11-12 12:00:00,1.311767341293
1997-11-13 12:00:00,1.3117914282860001
1997-11-14 12:00:00,1.3118176509469999
1997-11-15 12:00:00,1.3118445227809998
1997-11-16 12:00:00,1.311870579537
1997-11-17 12:00:00,1.311897624564
1997-11-18 12:00:00,1.311930484822
1997-11-19 12:00:00,1.311958342016
1997-11-20 12:00:00,1.311979788852
1997-11-21 12:00:00,1.3120040683779999
1997-11-22 12:00:00,1.312030040171
1997-11-23 12:00:00,1.312055935684
1997-11-24 12:00:00,1.3120822810030002
1997-11-25 12:00:00,1.3121093091909999
1997-11-26 12:00:00,1.3121340679259998
1997-11-27 12:00:00,1.312156563903
1997-11-28 12:00:00,1.312180516062
1997-11-29 12:00:00,1.3122048854400001
1997-11-30 12:00:00,1.31222949295
1997-12-01 12:00:00,1.31225388354
1997-12-02 12:00:00,1.3122775739260002
1997-12-03 12:00:00,1.312303602576
1997-12-04 12:00:00,1.312330894404
1997-12-05 12:00:00,1.3123621752560002
1997-12-06 12:00:00,1.31239234883
1997-12-07 12:00:00,1.312416572601
1997-12-08 12:00:00,1.312440736494
1997-12-09 12:00:00,1.3124716471320002
1997-12-10 12:00:00,1.3125042953889998
1997-12-11 12:00:00,1.3125323556739998
1997-12-12 12:00:00,1.312559633352
1997-12-13 12:00:00,1.3125885876349999
1997-12-14 12:00:00,1.312618009738
1997-12-15 12:00:00,1.3126455000689998
1997-12-16 12:00:00,1.312671463413
1997-12-17 12:00:00,1.312696124943
1997-12-18 12:00:00,1.312719845092
1997-12-19 12:00:00,1.312743957669
1997-12-20 12:00:00,1.3127695606129999
1997-12-21 12:00:00,1.312793861762
1997-12-22 12:00:00,1.3128190784370002
1997-12-23 12:00:00,1.312847418604
1997-12-24 12:00:00,1.3128757802360003
1997-12-25 12:00:00,1.3129043683239998
1997-12-26 12:00:00,1.312933668618
1997-12-27 12:00:00,1.312963220838
1997-12-28 12:00:00,1.3129926182529998
1997-12-29 12:00:00,1.313021716635
1997-12-30 12:00:00,1.313050398909
1997-12-31 12:00:00,1.313079017327
1998-01-01 12:00:00,1.3131032571999999
1998-01-02 12:00:00,1.313124567078
1998-01-03 12:00:00,1.313148083483
1998-01-04 12:00:00,1.3131708395780002
1998-01-05 12:00:00,1.313194052171
1998-01-06 12:00:00,1.313220460814
1998-01-07 12:00:00,1.313248203289
1998-01-08 12:00:00,1.313274291412
1998-01-09 12:00:00,1.313298335733
1998-01-10 12:00:00,1.313321976521
1998-01-11 12:00:00,1.3133456629750002
1998-01-12 12:00:00,1.3133705868139998
1998-01-13 12:00:00,1.3133955323129998
1998-01-14 12:00:00,1.313418660441
1998-01-15 12:00:00,1.313443238856
1998-01-16 12:00:00,1.3134692425599999
1998-01-17 12:00:00,1.313492664076
1998-01-18 12:00:00,1.3135148007670001
1998-01-19 12:00:00,1.3135377974559999
1998-01-20 12:00:00,1.3135617390049998
1998-01-21 12:00:00,1.3135868258119998
1998-01-22 12:00:00,1.313612012229
1998-01-23 12:00:00,1.3136367787460002
1998-01-24 12:00:00,1.313660519021
1998-01-25 12:00:00,1.3136844454130001
1998-01-26 12:00:00,1.313709561453
1998-01-27 12:00:00,1.3137346470500002
1998-01-28 12:00:00,1.313759623149
